;meta[language=cz]
; id      |key(hex)|key(str)| text
2118472608||item_name_redux_viper_silver_sword_schematic_4|Diagram: Viper silver sword - grandmaster
2118472609||skill_name_alchemy_s10|Delayed Charge
2118472610||skill_desc_alchemy_s10|Increases bomb fuse time by $I$ seconds and bomb priming rate by $I$%.<br>After impact bombs gain $I$% damage, effect duration, and Riving Blast reduction each second until they detonate.<br>Increases bomb weight by $F$ and reduces throw range by $I$%.
2118472611||skill_desc_alchemy_s11|Bombs detonate into a number of explosive fragments on impact, each doing $I$% of the damage of the original bomb.<br>Number of fragments: $I$<br>Increases bomb weight by $F$ and reduces throw range by $I$%.
2118472612||skill_desc_alchemy_3|Enables the creation of handheld bombs that explode after a 5 second delay. Hold bombs longer to reduce the delay between impact and detonation.
2118472613|6d1ad3e4||When throwing a bomb or shooting a crossbow bolt, you can either use auto-aim for a quick attack, or aim manually for more precision. Manually aiming a bomb will reduce the delay between impact and detonation.
2118472614||attribute_name_heal_injury_time|Injury heal
2118472615||attribute_name_forcedamage|Force damage
2118472616||panel_mainmenu_dificulty_easy_title|Dog
2118472617||panel_mainmenu_dificulty_normal_title|Wolf
2118472618||panel_mainmenu_dificulty_hard_title|White Wolf
2118472619||panel_mainmenu_dificulty_hardcore_title|Dire Wolf
2118472620||panel_mainmenu_dificulty_easy_description|For new players looking for a more forgiving adventure.
2118472621||panel_mainmenu_dificulty_normaldescription_description|The intended experience, with no modifiers for or against you.
2118472622||panel_mainmenu_dificulty_hard_description|For mod veterans and established playthroughs wanting more challenge.
2118472623||panel_mainmenu_dificulty_hardcore_description|For masters and masochists craving an unfair level of adversity.
2118472624||Redux_EquipmentDurability|Equipment - Durability
2118472625||W3EE_PPDam|Damage Multiplier - Player Poise
2118472626||W3EE_EPDam|Damage Multiplier - Enemy Poise
2118472627||skill_name_perk_6|Wolf School Techniques
2118472628||redux_deflection|Deflection
2118472629||metal_mutsorterbegin|Sorting Mutagens
2118472630||metal_mutsorterend|Sorting Complete
2118472631||item_name_viper_school_steel_sword_schematic|Diagram: Viper steel sword
2118472632||item_name_viper_school_silver_sword_schematic|Diagram: Viper silver sword
2118472633||panel_common_statistics_tooltip_incombat_regen|Vitality regeneration in combat
2118472634||skill_desc_elven_set_ability1|Ranged attacks have $S$% higher critical chance and deal $S$% more poise damage. Dodges and rolls do not impede poise regeneneration.
2118472635||skill_desc_elven_set_ability2|Random herbs are found on slain enemies. Poise cannot be lowered for $S$ seconds after a dodge, roll, or long distance attack.
2118472636||skill_desc_tiger_set_ability1|When you reduce an enemy's physical resistance, their armor piercing is reduced by the same amount. At Dusk your Stamina, Poise, and Vigor regeneration are increased by $S$%.
2118472637||skill_desc_tiger_set_ability2|The Riving Blasts skill is not limited to the first bomb. While Albedo dominance is in effect, oils lose charge and equipment loses durability $S$% slower.
2118472638||W3EE_HerbAnim|Animation - Looting (Herbs)
2118472639||W3EE_LootingAnim|Animation - Looting (Other)
2118472640||skill_desc_sword_s20|Slows Adrenaline degeneration by $I$%.<br>Increases critical chance by $F$% for each point of Vigor.<br>Counters and perfect parries will not reduce poise below $I$% of maximum.
2118472641||ic_enable|Enable
2118472642||immersive_cam_enabled|Enable Immersive Cam
2118472643||W3EE_WeightCraft|Weight - Crafting Items
2118472644||panel_stash_unlimited|Unlimited
2118472645||skill_desc_netflix_set_ability1|For each set piece equipped: $S$% of Adrenaline gained restores Vigor and while at full Vigor, $S$% of Vigor regeneration is added to Stamina regeneration.
2118472646||skill_desc_netflix_set_ability2|Casting Signs generates $S$ Adrenaline. Potions imbibed with no other potions active have their effects increased by $S$%. Decoction passive effects are increased by $S$%.
2118472647||Redux_BehScale|Aggression - Scale With Enemy Count
2118472648||Redux_StanceAnim|Force 2H Combat Stance
2118472649||Redux_SetStamDynamic|Dynamic Stamina Settings
2118472650||Redux_SetStamDefault|Default Stamina Settings
2118472651||Redux_SetStamStrategic|Strategic Stamina Settings
2118472652||Redux_AttackCommit|Attack Commitment
2118472653||attribute_name_toxicity_vigor_penalty|Vigor regen penalty from toxicity
2118472654||Redux_ATOff|Off
2118472655||Redux_ATHybrid|Hybrid
2118472656||Redux_ATOn|On
2118472657||Redux_LootRadius|Looting Radius
2118472658||Redux_ControlOverride|Control Hints Override
2118472659||Redux_ControlOverridePC|Keyboard
2118472660||Redux_ControlOverridePS|Playstation
2118472661||Redux_ControlOverrideXB|Xbox
2118472662||Redux_ControlOverrideSC|Steam
2118472663||Redux_ControlOverrideNA|Default
2118472664||skill_name_mutation_master|Mutant Mastery
2118472665|4c4d888d||+$S$% Mutation XP per stage.<br>+$S$% Trial of the Grasses XP per stage.<br>If <font color="#CD7D03">"Turn and Face the Strange"</font> is completed:<br>Blue - increases Vigor regeneration by 25%<br>Green - increases Toxicity drain by 50%<br>Red - increases Vitality regeneration by 20<br>Orange - increases Stamina regeneration by 20%
2118472666||skill_name_mutation_1|Specter Mutation
2118472667||skill_desc_mutation_1|Sign costs are reduced by $S$%.<br>Sign Intensity is increased by $S$%.<br>Melee damage is reduced by $S$%.
2118472668||skill_name_mutation_2|Elemental Mutation
2118472669||skill_desc_mutation_2|You no longer regenerate Vigor except when meditating.<br>Hitting enemies with melee attacks restores Vigor based on your normal regeneration rate.<br>Fast Attack: $S$ seconds worth of regeneration<br>Strong Attack: $S$ seconds worth of regeneration<br>Whirl: $S$ second worth of regeneration<br>Rend: $S$-$S$ seconds worth of regeneration
2118472670||skill_name_mutation_3|Necrophage Mutation
2118472671||skill_desc_mutation_3|Adrenaline gain is increased by 50%.<br>Adrenaline no longer degenerates.<br>Being hit will remove Adrenaline instead of adding it.
2118472672||skill_name_mutation_4|Draconid Mutation
2118472673||skill_desc_mutation_4|You no longer suffer any penalties to speed or damage from low Stamina.<br>When taking damage you lose $S$ Stamina per percentage point of Vitality lost.<br>You take up to $S$% additional damage based on your missing Stamina.
2118472674||skill_name_mutation_5|Insectoid Mutation
2118472675||skill_desc_mutation_5|Your toxicity level no longer drains except when meditating.<br>Spending Stamina and gaining Adrenaline will remove Toxicity based on your normal drain rate.<br>Per point of Stamina spent: $S$ seconds worth of drain<br>Per point of Adrenaline gained: $S$ seconds worth of drain
2118472676||skill_name_mutation_6|Relict Mutation
2118472677||skill_desc_mutation_6|You deal $S$% more Poise damage with ranged attacks against attacking or incapacitated targets.<br>You deal up to $S$% more damage with ranged attacks based on the target's missing Poise.<br>Your Defense Efficiency is reduced by $S$%.
2118472678||skill_name_mutation_7|Cursed Mutation
2118472679||skill_desc_mutation_7|You no longer regenerate Vitality except when meditating.<br>Damaging enemies that have recently damaged you will restore some of your lost Vitality based on the damage you dealt. Bonuses to Vitality Regeneration will increase the window you have to strike back.
2118472680||skill_name_mutation_8|Ogroid Mutation
2118472681||skill_desc_mutation_8|Stamina costs of defensive actions are paid with Poise.<br>You always avoid hit reaction when your Poise percentage is higher than the percent of Vitality lost.<br>You can be poisebroken by unblocked attacks.
2118472682||skill_name_mutation_9|Vampire Mutation
2118472683||skill_desc_mutation_9|Melee damage is increased by $S$%.<br>Poise costs are reduced by $S$%.<br>Stamina costs of actions are reduced by $S$%.<br>Sign costs are increased by $S$%.
2118472684||skill_name_mutation_10|Hybrid Mutation
2118472685||skill_desc_mutation_10|You can fully dodge attacks you are not normally able to, but when you do you incur additional Stamina and Poise costs.<br>Stamina regen delays after dodges are doubled.<br>You can no longer dodge while Overexerted.
2118472686||skill_name_mutation_11|Latent Activation
2118472687||skill_desc_mutation_11|Potions and Decoctions are no longer consumed when used.<br>White Honey no longer affects you.
2118472688||skill_name_mutation_12|Metamorphosis
2118472689||skill_desc_mutation_12|Gain the effects of all researched mutations.
2118472690||Redux_MutationBaseMutagen|Current base mutagen: 
2118472691||Redux_MutationNoneMutagen|None
2118472692||Redux_MutationMultMutagen|Colored mutagen costs increased by 
2118472693||Redux_Acclimation1|$I$ mutagen slots unlocked.
2118472694||Redux_Acclimation2|$I$ mutagen slots unlocked.<br>Reduces the mutagen cost of Mutations by $I$%.
2118472695||Redux_LootDestinationHorse|Horse
2118472696||Redux_LootDestinationStash|Stash
2118472697|06ae2506||Researched mutations to unlock: $I$
2118472698|a344d8bd||Researched mutations for next stage: $I$
2118472699|fb1e2184||+$S$% Mutation XP per stage.<br>+$S$% Trial of the Grasses XP per stage.<br>If <font color="#CD7D03">"Turn and Face the Strange"</font> is completed:<br>Blue - increases Vigor regeneration by 25%<br>Green - increases Toxicity drain by 50%<br>Red - increases Vitality regeneration by 20<br>Orange - increases Stamina regeneration by 20%
   1075445|00000000||To throw a bomb, press <<ThrowItem>><br><br>You can also aim prior to throwing to increase your accuracy. To do this, hold <<ThrowItem>> and aim. Then release <<ThrowItem>> to throw the bomb.<br><br>Bombs have a 5 second fuse time before they detonate. This delay can be influenced by severeal means.<br><br>First, the fuse will be automatically shortened while you are manually aiming a bomb. A bomb is fully "primed" after 5 real-time seconds and will explode on impact, indicated by the held bomb beginning to spark. Bombs will not detonate prematurely.<br><br>Second, if Igni is your currently selected sign and a bomb has more than 1 second fuse time remaining, you will automatically spend 0.5 Vigor to cause it to detonate on impact.<br><br>Third, bombs will immediately explode if exposed to any of the following:<br>- Igni<br>- Aard<br>- Explosive bolts<br>- Fire damage from other bomb explosions<br>- A target with the Burning status condition.
   1077685|00000000||To destroy a monster nest, strike it with the <font color="#CD7D03">Igni</font> sign.<br><br>You can also use a <font color="#CD7D03">Grapeshot</font>, <font color="#CD7D03">Samum</font> or <font color="#CD7D03">Dancing Star</font> bomb.
   1087258|00000000||You can remove upgrades and runestones from your items here.
   1087262|00000000||Once you select an item, you will be shown which upgrades it is fitted with here.<br><br>Bear in mind, however, that once you confirm your selection, <font color="#CD7D03">all</font> of this item's upgrades will be removed.
   1087266|00000000||To remove upgrades, select an item and press <<GUI_Select>>
   1087270|00000000||To remove upgrades and runestones, select an item and press <<GUI_PC_Select>>
   1114581|00000000||You can get Temerian gear by helping Vernon Roche in eastern Novigraad.
   1114589|00000000||You can get Nilfgaardian gear by working with Nilfgaardians throughout Velen. It can also be purchased from quartermaster Eggebracht at the Nilfgaardian army camp.
   1114595|00000000||New Game+ is not supported in Enhanced Edition Redux.
   1114607|00000000||You can get Skellige gear by helping Yoana at Crow's Perch.
   1131841|00000000||Acquire crowns for the Ofieri runewright.
   1136504|00000000||Give crowns to the Ofieri runewright.
   1206642|00000000||<font color="#CD7D03">Mutations</font> are a further way to personalize your experience on the Path and customize your particular playstyle. They significantly alter core gameplay mechanics and player resources, offering both powerful advantages and debilitating drawbacks.<br><br>Mutations can be unlocked in <b>any</b> order you wish. 
   1206644|00000000||Developing a mutation requires a sizeable investment of <font color="#CD7D03">greater colored mutagens</font>, though there are several means of reducing their cost. When researching a red, blue, or green mutation you can provide a <font color="#CD7D03">base</font> mutagen that matches that mutation family. Any monster mutagen will suffice, but sourcing a higher tier archmutagen will provide further savings. This base mutagen is <b>not</b> consumed during research.<br><br>The cost of a mutation is also reduced by <font color="#CD7D03">10%</font> for each connected mutation already researched.<br><br>Finally the <font color="#CD7D03">Acclimation skill</font> will also reduce research costs.
   1206650|00000000||Mutant Mastery
   1206651|00000000||<font color="#CD7D03">Mutant Mastery</font> is a <b>passive ability</b> that develops automatically as you finish research on mutations.<br><br>This mutation has several stages, each boosting your experience gain in the <font color="#CD7D03">Mutations</font> and <font color="#CD7D03">Trials of the Grasses</font> skill trees. There are 4 total stages unlocked at two, four, eight, and twelve researched mutations.<br><br>Additionally, if you manage to gain access to an advanced laboratory dealing with Witcher mutations, this ability will gain further bonuses based on the color of your equipped mutation.<br><br>Blue: +25% Vigor Regeneration<br>Green: +50% Toxicity Drain<br>Red: +20 Vitality Regeneration<br>Orange: +20% Stamina Regeneration
   1206729|00000000||In Enhanced Edition Redux, mutations are available from the start of the game.<br><br>Mutations significantly alter core game mechanics and player resources, offering both powerful advantages and debilitating drawbacks.<br><br>To learn more, open the <font color="#CD7D03">Character Panel</font>.
   1206763|00000000||Mutation Research
   1206764|00000000||Once again, any mutation can be researched first regardless of its position. For tutorial purposes, select one of the highlighted mutations.
   1206765|00000000||Mutation Research
   1206766|00000000||Once a mutation is researched, it will reduce the resarch cost of all connected mutations by 10%. The <font color="#CD7D03">Acclimation</font> skill will also reduce the required number. 
   1206771|00000000||Mutant Mastery
   1206772|00000000||<font color="#CD7D03">Mutant Mastery</font> is a passive ability that improves automatically as you develop other mutations. It will also gain additional benefits when you gain access to an advanced laboratory during <font color="#CD7D03">Turn and Face the Strange</font>.
   1206779|00000000||Mutant Mastery
   1206780|00000000||Congratulations!<br>Your <font color="#CD7D03">Mutant Mastery</font> has advanced to the next level!
   1206785|00000000||Mutation Research
   1207952|00000000||Mutations require <font color="#CD7D03">greater colored mutagens</font>. Red, blue, and green mutations can be made cheaper by possessing a monster mutagen or archmutagen of the correct family to use as a <font color="#CD7D03">base</font>. Return here with enough mutagens to unlock a mutation.
   1214082|00000000||To use mutations, first you must research them. In Enhanced Edition Redux, mutations can be researched in <font color="#CD7D03">any order</font>. However, to advance this tutorial, select one of the highlighted mutations.
   1214084|00000000||Mutations require <font color="#CD7D03">greater colored mutagens</font>. Red, blue, and green mutations can be made cheaper by possessing a monster mutagen or archmutagen of the correct family to use as a <font color="#CD7D03">base</font>. This base mutagen is not consumed. 
   1225007|00000000||You can get the Thousand Flowers set by helping elves throughout Velen and Novigraad. It can also be purchased at the Scoia'tael camp southwest of Novigraad.
   1225008|00000000||You can get the White Tiger of the West set by scavenging the shipwreck Spoils of War throughout the Skellige Isles.
   1225013|00000000||You can get the White Tiger of the West set by scavenging the shipwreck Spoils of War throughout the Skellige Isles.
